Date,Open,High,Low,Close,Adj Close,Volume
2010-06-24,49.369999,50.279999,48.139999,48.230000,43.606964,43100
2010-06-25,48.480000,49.080002,47.639999,48.549999,43.896301,86100
2010-06-28,48.779999,49.080002,48.020000,48.360001,43.724522,29800
2010-06-29,48.040001,48.419998,47.509998,47.840000,43.254360,26800
2010-06-30,48.049999,48.770000,47.680000,47.919998,43.326679,25300
2010-07-01,47.759998,48.189999,46.490002,46.720001,42.241711,28800
2010-07-02,47.299999,47.299999,46.070000,46.240002,41.807724,13700
2010-07-06,46.980000,46.990002,45.509998,45.919998,41.518398,39100
2010-07-07,46.250000,47.759998,45.720001,47.750000,43.172985,28600
2010-07-08,48.250000,48.250000,47.320000,48.209999,43.588882,15900
2010-07-09,48.330002,49.169998,48.080002,49.070000,44.366447,13600
2010-07-12,48.619999,49.040001,48.310001,48.450001,43.805882,10100
2010-07-13,49.040001,50.279999,48.880001,50.070000,45.270611,20200
2010-07-14,49.820000,51.040001,49.310001,50.959999,46.075291,46300
2010-07-15,51.119999,51.490002,50.139999,50.400002,45.568974,6800
2010-07-16,49.990002,50.750000,49.990002,50.250000,45.433353,22700
2010-07-19,50.529999,50.939999,49.660000,50.320000,45.496639,61800
2010-07-20,49.709999,51.500000,49.509998,51.340000,46.418865,39600
2010-07-21,51.450001,51.580002,50.060001,50.250000,45.433353,20300
2010-07-22,50.889999,51.540001,50.330002,51.509998,46.572559,9200
2010-07-23,51.450001,52.869999,50.509998,52.180000,47.178356,20700
2010-07-26,52.560001,53.680000,52.049999,53.630001,48.489368,18200
2010-07-27,53.720001,53.720001,52.169998,52.259998,47.250687,21000
2010-07-28,52.419998,52.930000,51.660000,51.689999,46.735321,16600
2010-07-29,52.240002,52.900002,51.490002,51.590000,46.644890,5100
2010-07-30,50.950001,51.930000,50.369999,51.599998,46.653931,8000
2010-08-02,52.410000,54.599998,51.310001,51.680000,46.726292,47700
2010-08-03,51.349998,52.000000,51.020000,51.139999,46.238045,10500
2010-08-04,51.110001,51.500000,50.950001,51.389999,46.692329,6200
2010-08-05,51.580002,51.580002,50.500000,50.500000,45.883690,21200
2010-08-06,50.330002,50.970001,49.990002,50.900002,46.247120,12000
2010-08-09,51.459999,51.959999,50.459999,51.490002,46.783195,12400
2010-08-10,51.000000,51.709999,50.580002,50.840000,46.192608,15300
2010-08-11,50.029999,50.630001,49.369999,49.549999,45.020519,33300
2010-08-12,49.389999,49.990002,48.889999,49.560001,45.029617,25900
2010-08-13,49.799999,49.959999,49.090000,49.299999,44.793385,14100
2010-08-16,49.330002,50.119999,49.009998,50.110001,45.529339,5900
2010-08-17,50.389999,50.750000,49.980000,50.400002,45.792839,13000
2010-08-18,50.509998,50.639999,50.049999,50.450001,45.838257,8300
2010-08-19,50.290001,50.369999,49.500000,49.500000,44.975105,25800
2010-08-20,49.500000,50.240002,49.410000,50.130001,45.547497,18900
2010-08-23,50.139999,50.290001,48.509998,48.680000,44.230053,8700
2010-08-24,48.430000,50.750000,48.049999,50.439999,45.829166,42200
2010-08-25,50.250000,51.410000,49.820000,51.410000,46.710495,13200
2010-08-26,51.419998,51.470001,50.439999,50.619999,45.992714,10400
2010-08-27,51.389999,51.610001,50.570000,51.610001,46.892208,14100
2010-08-30,51.520000,51.520000,49.320000,49.599998,45.065956,14700
2010-08-31,49.750000,50.599998,49.000000,49.730000,45.184078,33700
2010-09-01,50.070000,50.990002,49.830002,50.930000,46.274372,14300
2010-09-02,50.930000,51.080002,50.209999,50.830002,46.183533,12400
2010-09-03,51.470001,51.470001,50.439999,50.900002,46.247120,6900
2010-09-07,50.849998,50.849998,49.910000,50.080002,45.502083,7500
2010-09-08,50.340000,51.230000,50.130001,50.790001,46.147175,8000
2010-09-09,51.430000,51.430000,50.500000,51.020000,46.356152,11800
2010-09-10,51.299999,51.700001,51.000000,51.480000,46.774101,8000
2010-09-13,51.700001,51.990002,51.349998,51.869999,47.128437,11600
2010-09-14,51.840000,51.840000,51.360001,51.630001,46.910385,7700
2010-09-15,51.200001,51.790001,50.500000,51.520000,46.810440,26700
2010-09-16,51.200001,51.669998,50.500000,50.549999,45.929111,9700
2010-09-17,51.119999,51.119999,50.400002,50.400002,45.792839,14500
2010-09-20,50.650002,51.490002,50.529999,51.490002,46.783195,8500
2010-09-21,51.299999,51.490002,50.580002,51.230000,46.546959,7800
2010-09-22,50.919998,51.279999,50.520000,51.000000,46.337971,8200
2010-09-23,50.799999,51.240002,50.660000,50.680000,46.047234,6900
2010-09-24,51.169998,51.470001,50.750000,51.470001,46.765015,17300
2010-09-27,51.450001,52.070000,50.790001,51.900002,47.155712,27800
2010-09-28,52.340000,52.919998,51.889999,52.790001,47.964363,12800
2010-09-29,52.639999,53.459999,52.340000,53.099998,48.246010,13500
2010-09-30,53.270000,53.400002,52.540001,52.930000,48.091549,10100
2010-10-01,52.880001,53.369999,52.599998,52.939999,48.100636,6000
2010-10-04,52.869999,53.270000,52.669998,52.669998,47.855331,13500
2010-10-05,53.340000,54.490002,52.750000,54.330002,49.363583,16900
2010-10-06,54.099998,54.580002,54.040001,54.290001,49.327236,6000
2010-10-07,54.599998,54.599998,53.470001,53.470001,48.582199,11700
2010-10-08,53.480000,53.919998,53.139999,53.860001,48.936535,5700
2010-10-11,53.700001,54.049999,53.259998,53.580002,48.682125,5000
2010-10-12,53.180000,53.290001,52.560001,53.119999,48.264179,5900
2010-10-13,53.099998,53.930000,52.880001,53.490002,48.600361,10100
2010-10-14,53.639999,53.880001,52.779999,53.349998,48.473164,13100
2010-10-15,53.959999,53.959999,53.259998,53.700001,48.791180,12000
2010-10-18,53.610001,54.459999,53.459999,53.980000,49.045570,13800
2010-10-19,53.980000,54.490002,53.450001,53.599998,48.700314,11300
2010-10-20,54.000000,54.930000,53.580002,54.490002,49.508934,17300
2010-10-21,54.549999,54.549999,53.000000,53.500000,48.609451,10500
2010-10-22,53.509998,53.810001,53.060001,53.459999,48.573112,4000
2010-10-25,53.930000,53.930000,53.509998,53.750000,48.836601,3200
2010-10-26,53.680000,54.459999,53.220001,54.459999,49.481697,9500
2010-10-27,54.450001,54.450001,53.400002,53.490002,48.600361,6800
2010-10-28,53.790001,54.220001,53.299999,53.910000,48.981960,23900
2010-10-29,53.790001,53.790001,53.320000,53.320000,48.445908,9500
2010-11-01,53.740002,53.950001,53.299999,53.439999,48.554932,8800
2010-11-02,54.090000,55.320000,53.779999,55.270000,50.217651,14500
2010-11-03,55.070000,55.500000,54.660000,54.950001,49.926899,14200
2010-11-04,55.500000,55.650002,54.820000,55.340000,50.511051,17600
2010-11-05,55.709999,55.720001,55.009998,55.700001,50.839645,9200
2010-11-08,55.770000,56.259998,55.090000,56.259998,51.350777,8100
2010-11-09,56.480000,56.480000,54.099998,55.419998,50.584068,30100
2010-11-10,55.820000,56.709999,55.820000,56.709999,51.761513,8800
2010-11-11,56.439999,56.680000,54.750000,55.950001,51.067833,45900
2010-11-12,55.669998,56.189999,54.400002,56.040001,51.149990,32500
2010-11-15,56.529999,58.000000,56.220001,57.650002,52.619488,22100
2010-11-16,57.209999,58.500000,57.000000,58.240002,53.158009,18700
2010-11-17,58.189999,58.189999,57.509998,57.849998,52.802029,8200
2010-11-18,58.380001,58.650002,57.689999,58.279999,53.194519,18200
2010-11-19,58.299999,58.299999,56.799999,58.000000,52.938953,35500
2010-11-22,57.610001,58.660000,57.610001,58.619999,53.504848,19900
2010-11-23,58.369999,58.369999,57.919998,58.020000,52.957207,9100
2010-11-24,58.349998,58.349998,57.939999,58.000000,52.938953,19800
2010-11-26,57.570000,58.220001,57.369999,58.049999,52.984577,5300
2010-11-29,57.599998,59.000000,57.599998,58.889999,53.751278,46800
2010-11-30,58.990002,58.990002,57.919998,58.500000,53.395321,148000
2010-12-01,59.389999,59.389999,58.009998,58.470001,53.367943,36800
2010-12-02,57.810001,58.560001,57.560001,58.169998,53.094116,19200
2010-12-03,57.689999,59.250000,57.689999,59.130001,53.970345,15500
2010-12-06,58.779999,60.459999,58.150002,58.520000,53.413567,53500
2010-12-07,59.270000,59.470001,58.759998,58.919998,53.778667,60700
2010-12-08,59.000000,59.119999,58.590000,58.959999,53.815170,19900
2010-12-09,59.160000,59.160000,58.349998,58.450001,53.349686,24300
2010-12-10,58.700001,58.860001,58.400002,58.779999,53.650890,19300
2010-12-13,58.709999,58.869999,58.349998,58.349998,53.258408,14300
2010-12-14,58.779999,58.779999,57.860001,58.009998,52.948063,28900
2010-12-15,57.849998,58.490002,56.889999,56.889999,51.925800,60900
2010-12-16,57.000000,58.250000,56.810001,58.070000,53.002834,16000
2010-12-17,57.970001,58.180000,57.410000,57.840000,52.792915,29300
2010-12-20,57.759998,58.000000,57.500000,57.680000,52.646858,23700
2010-12-21,57.750000,57.939999,57.430000,57.660000,52.628609,16500
2010-12-22,57.590000,57.590000,56.509998,57.150002,52.163116,10900
2010-12-23,57.060001,57.660000,56.180000,56.860001,51.898418,27700
2010-12-27,56.790001,57.500000,56.500000,57.310001,52.309155,5100
2010-12-28,57.160000,57.200001,56.860001,56.950001,51.980568,16500
2010-12-29,57.000000,57.310001,56.500000,56.570000,51.633732,18000
2010-12-30,56.630001,56.630001,56.119999,56.119999,51.223003,5700
2010-12-31,56.110001,56.299999,54.910000,55.580002,50.730129,42200
2011-01-03,55.740002,57.130001,55.049999,56.950001,51.980568,22800
2011-01-04,57.259998,57.290001,56.419998,56.439999,51.515072,13900
2011-01-05,56.630001,57.070000,56.360001,56.700001,51.752388,19400
2011-01-06,56.750000,56.750000,55.500000,56.060001,51.168243,30600
2011-01-07,56.029999,56.250000,55.630001,56.000000,51.113468,17200
2011-01-10,56.080002,56.160000,55.549999,55.779999,50.912663,17700
2011-01-11,55.900002,55.900002,55.189999,55.830002,50.958298,14100
2011-01-12,56.220001,56.220001,55.810001,56.070000,51.177361,39800
2011-01-13,56.299999,56.299999,55.980000,56.020000,51.131721,17800
2011-01-14,56.080002,56.259998,55.689999,56.040001,51.149990,28700
2011-01-18,56.470001,56.470001,55.810001,56.119999,51.223003,8700
2011-01-19,56.150002,56.150002,54.270000,54.509998,49.753479,17000
2011-01-20,55.000000,55.689999,54.549999,54.730000,49.954277,42900
2011-01-21,55.009998,56.330002,54.340000,54.360001,49.616577,55000
2011-01-24,54.560001,55.869999,54.560001,55.770000,50.903538,40000
2011-01-25,55.660000,55.689999,54.310001,54.720001,49.945156,36800
2011-01-26,54.889999,55.669998,54.450001,55.610001,50.757488,29200
2011-01-27,55.669998,55.759998,54.900002,55.000000,50.200718,16000
2011-01-28,55.220001,55.500000,53.209999,53.410000,48.749458,44500
2011-01-31,53.900002,54.830002,53.610001,54.020000,49.306232,15300
2011-02-01,54.459999,55.689999,54.459999,55.330002,50.501926,10500
2011-02-02,55.549999,55.840000,54.810001,54.970001,50.173336,13500
2011-02-03,54.990002,55.090000,53.770000,53.830002,49.357300,23000
2011-02-04,53.830002,53.939999,52.799999,53.160000,48.742954,15900
2011-02-07,53.419998,54.279999,53.099998,53.970001,49.485664,12800
2011-02-08,54.000000,54.090000,53.349998,54.009998,49.522339,11800
2011-02-09,54.500000,54.869999,53.400002,53.950001,49.467327,30900
2011-02-10,53.540001,55.000000,53.540001,54.810001,50.255878,23200
2011-02-11,54.580002,55.220001,54.139999,55.220001,50.631805,23600
2011-02-14,55.330002,55.470001,54.630001,54.700001,50.155014,11100
2011-02-15,54.759998,54.959999,54.540001,54.740002,50.191685,5900
2011-02-16,54.980000,54.980000,54.330002,54.680000,50.136665,7600
2011-02-17,54.599998,55.349998,54.290001,55.169998,50.585953,11400
2011-02-18,55.369999,55.500000,54.759998,55.130001,50.549290,28700
2011-02-22,54.970001,55.450001,54.750000,55.020000,50.448410,47500
2011-02-23,54.889999,55.360001,54.889999,55.040001,50.466755,17600
2011-02-24,55.250000,55.450001,55.000000,55.290001,50.695992,16100
2011-02-25,55.279999,55.680000,55.070000,55.680000,51.053577,6900
2011-02-28,56.160000,57.700001,55.930000,57.700001,52.905739,56400
2011-03-01,57.919998,58.000000,55.520000,57.310001,52.548149,120800
2011-03-02,57.029999,57.830002,57.000000,57.560001,52.777367,18400
2011-03-03,57.990002,58.360001,57.639999,58.360001,53.510902,28400
2011-03-04,58.380001,59.090000,58.310001,59.090000,54.180244,11700
2011-03-07,59.250000,59.299999,58.330002,58.660000,53.785973,11400
2011-03-08,58.830002,59.459999,58.730000,59.459999,54.519497,6300
2011-03-09,59.099998,59.919998,59.060001,59.389999,54.455311,9000
2011-03-10,59.980000,59.980000,59.020000,59.259998,54.336124,17900
2011-03-11,59.009998,59.959999,59.009998,59.049999,54.143566,12200
2011-03-14,58.970001,59.849998,58.500000,59.250000,54.326946,29700
2011-03-15,58.750000,59.330002,58.750000,59.099998,54.189404,13700
2011-03-16,59.230000,59.630001,58.939999,59.299999,54.372799,23900
2011-03-17,59.950001,60.720001,59.450001,60.020000,55.032967,39600
2011-03-18,60.360001,61.490002,59.869999,61.040001,55.968224,45000
2011-03-21,61.189999,62.680000,61.070000,62.650002,57.444439,17600
2011-03-22,63.000000,63.990002,61.950001,63.910000,58.599747,39600
2011-03-23,63.630001,65.379997,63.480000,65.260002,59.837593,29400
2011-03-24,65.300003,65.900002,65.279999,65.750000,60.286846,13900
2011-03-25,65.730003,66.820000,65.269997,65.519997,60.075962,45400
2011-03-28,65.820000,65.980003,64.510002,65.160004,59.745895,45100
2011-03-29,64.970001,65.470001,64.639999,65.470001,60.030128,49700
2011-03-30,65.570000,65.790001,64.760002,65.760002,60.296028,27900
2011-03-31,65.709999,67.000000,65.309998,66.839996,61.286293,17600
2011-04-01,66.879997,67.379997,66.199997,66.790001,61.240467,67000
2011-04-04,67.040001,68.739998,66.500000,68.610001,62.909252,100400
2011-04-05,68.599998,72.389999,67.129997,71.930000,65.953362,40900
2011-04-06,73.029999,74.580002,70.000000,73.650002,67.530472,62000
2011-04-07,74.440002,75.760002,72.379997,74.150002,67.988937,65600
2011-04-08,74.730003,76.230003,73.940002,75.699997,69.410126,54400
2011-04-11,76.220001,76.220001,74.750000,75.230003,68.979172,20700
2011-04-12,75.110001,76.320000,75.110001,75.529999,69.254257,23600
2011-04-13,75.690002,76.040001,71.830002,72.169998,66.173431,97500
2011-04-14,72.150002,73.739998,70.510002,71.500000,65.559120,67300
2011-04-15,71.349998,72.629997,70.150002,72.199997,66.200912,35900
2011-04-18,71.529999,71.629997,70.529999,71.389999,65.458244,40100
2011-04-19,71.459999,72.559998,71.250000,72.309998,66.301788,32200
2011-04-20,72.949997,73.150002,71.410004,71.620003,65.669136,22100
2011-04-21,71.889999,71.889999,69.209999,70.730003,64.853058,55200
2011-04-25,70.949997,71.620003,68.629997,71.620003,65.669136,33400
2011-04-26,71.699997,72.550003,71.129997,71.360001,65.430717,22700
2011-04-27,71.589996,72.139999,70.650002,70.760002,64.880562,39000
2011-04-28,69.769997,70.599998,69.000000,70.529999,64.669708,19000
2011-04-29,70.529999,71.760002,70.239998,70.449997,64.596336,15000
2011-05-02,70.599998,70.599998,69.500000,69.680000,63.890308,31000
2011-05-03,69.839996,70.000000,68.400002,68.529999,62.835892,55000
2011-05-04,68.260002,68.809998,67.440002,67.480003,62.099686,40100
2011-05-05,67.540001,67.610001,65.809998,66.739998,61.418671,43600
2011-05-06,67.570000,67.849998,65.919998,66.330002,61.041355,30000
2011-05-09,66.480003,68.860001,66.480003,68.839996,63.351234,13000
2011-05-10,69.000000,70.339996,68.870003,69.860001,64.289886,54700
2011-05-11,70.209999,70.209999,67.730003,68.820000,63.332821,62200
2011-05-12,68.570000,69.500000,68.570000,69.150002,63.636528,20500
2011-05-13,69.250000,69.500000,68.410004,68.730003,63.250023,14600
2011-05-16,68.720001,69.489998,68.250000,68.250000,62.808281,21900
2011-05-17,68.220001,69.000000,68.150002,68.610001,63.139580,19100
2011-05-18,68.480003,69.220001,68.419998,68.730003,63.250023,13700
2011-05-19,69.040001,69.620003,68.629997,68.839996,63.351234,29000
2011-05-20,68.500000,69.570000,68.500000,68.879997,63.388039,21800
2011-05-23,68.250000,69.389999,67.070000,68.699997,63.222382,62900
2011-05-24,69.000000,69.000000,68.250000,68.440002,62.983147,11900
2011-05-25,68.480003,68.779999,67.889999,68.699997,63.222382,14200
2011-05-26,68.720001,68.839996,67.599998,68.599998,63.130352,26900
2011-05-27,68.599998,68.989998,68.500000,68.989998,63.489285,9400
2011-05-31,68.989998,69.000000,67.300003,67.489998,62.108875,66300
2011-06-01,67.610001,68.029999,64.970001,65.029999,59.844994,85000
2011-06-02,65.480003,69.089996,65.480003,68.800003,63.314419,49300
2011-06-03,68.339996,68.800003,67.430000,67.690002,62.292896,21000
2011-06-06,67.599998,68.269997,67.139999,67.879997,62.467773,18800
2011-06-07,68.099998,68.980003,67.860001,68.550003,63.084370,22800
2011-06-08,68.129997,69.430000,67.459999,67.480003,62.099686,42700
2011-06-09,67.580002,68.389999,67.489998,67.690002,62.292896,32100
2011-06-10,67.650002,68.080002,66.099998,67.239998,61.878819,18800
2011-06-13,67.660004,67.790001,66.330002,66.379997,61.087360,14400
2011-06-14,67.010002,68.050003,66.750000,68.050003,62.624210,21700
2011-06-15,67.559998,67.930000,66.300003,66.610001,61.299034,24900
2011-06-16,66.570000,68.940002,66.169998,68.769997,63.286823,52500
2011-06-17,69.019997,69.949997,68.370003,68.459999,63.001534,34000
2011-06-20,68.750000,69.470001,68.519997,68.879997,63.388039,9900
2011-06-21,69.440002,69.949997,68.919998,69.860001,64.289886,17000
2011-06-22,69.699997,69.949997,68.510002,69.650002,64.096649,45300
2011-06-23,68.900002,69.230003,67.089996,68.290001,62.845078,16300
2011-06-24,68.440002,68.440002,67.339996,67.839996,62.430984,59900
2011-06-27,67.570000,67.739998,67.000000,67.400002,62.026047,37700
2011-06-28,67.620003,67.699997,67.089996,67.550003,62.164089,21800
2011-06-29,67.500000,67.989998,66.949997,67.580002,62.191685,20100
2011-06-30,67.959999,68.000000,67.379997,67.660004,62.265312,23000
2011-07-01,67.610001,69.440002,67.000000,67.330002,61.961605,17000
2011-07-05,67.239998,67.669998,66.919998,67.669998,62.274509,24500
2011-07-06,67.580002,69.919998,67.260002,69.029999,63.526081,67600
2011-07-07,69.669998,69.900002,69.000000,69.559998,64.013802,29700
2011-07-08,69.070000,69.279999,67.660004,68.480003,63.019936,32700
2011-07-11,68.029999,68.739998,67.260002,67.769997,62.366539,16400
2011-07-12,68.010002,68.900002,67.260002,67.269997,61.906406,15500
2011-07-13,67.349998,67.959999,66.739998,67.400002,62.026047,17800
2011-07-14,67.449997,67.480003,65.760002,65.779999,60.535202,10900
2011-07-15,66.000000,66.050003,65.029999,65.500000,60.277523,16000
2011-07-18,65.190002,65.250000,63.959999,64.129997,59.016766,16200
2011-07-19,64.330002,64.470001,63.430000,64.349998,59.219227,23000
2011-07-20,64.300003,65.000000,63.770000,63.790001,58.703880,35100
2011-07-21,63.779999,65.089996,63.779999,65.059998,59.872616,19800
2011-07-22,65.150002,65.680000,64.169998,64.820000,59.651752,13800
2011-07-25,64.070000,64.519997,63.500000,64.050003,58.943157,26000
2011-07-26,64.410004,64.410004,63.369999,63.580002,58.510609,10300
2011-07-27,63.660000,63.849998,63.009998,63.049999,58.022881,15300
2011-07-28,63.009998,64.430000,62.860001,64.389999,59.256031,12200
2011-07-29,63.910000,64.870003,63.520000,64.519997,59.375660,28900
2011-08-01,65.760002,65.760002,64.769997,64.959999,59.780594,22000
2011-08-02,64.870003,65.910004,63.160000,63.200001,58.160919,25800
2011-08-03,63.560001,66.620003,63.330002,66.360001,61.311493,32000
2011-08-04,66.250000,66.250000,63.689999,63.700001,58.853870,28700
2011-08-05,64.000000,65.500000,63.709999,64.550003,59.639187,23500
2011-08-08,63.459999,64.320000,60.139999,60.150002,55.573944,46400
2011-08-09,61.669998,64.360001,60.230000,64.360001,59.463650,47100
2011-08-10,64.320000,64.489998,61.110001,61.480000,56.802753,41100
2011-08-11,62.990002,62.990002,60.439999,61.520000,56.839706,44600
2011-08-12,62.200001,62.330002,58.790001,60.820000,56.192963,72100
2011-08-15,61.400002,61.759998,59.630001,60.840000,56.211437,31900
2011-08-16,60.360001,60.650002,59.880001,59.880001,55.324478,21000
2011-08-17,60.009998,60.830002,60.000000,60.529999,55.925030,20400
2011-08-18,60.000000,60.270000,59.029999,59.340000,54.825558,32500
2011-08-19,59.150002,60.410000,58.110001,58.139999,53.716858,36100
2011-08-22,59.540001,59.540001,58.029999,58.169998,53.744579,44800
2011-08-23,58.529999,59.250000,58.029999,59.160000,54.659245,22800
2011-08-24,59.220001,59.730000,58.389999,59.160000,54.659245,15700
2011-08-25,59.310001,59.660000,58.250000,58.250000,53.818478,35500
2011-08-26,58.099998,59.340000,58.099998,59.230000,54.723923,9200
2011-08-29,58.849998,59.139999,57.000000,57.090000,52.746735,114300
2011-08-30,57.150002,57.400002,56.000000,56.450001,52.155418,175700
2011-08-31,57.180000,57.650002,55.650002,56.000000,51.739662,51700
2011-09-01,55.980000,56.930000,55.570000,56.430000,52.136948,31800
2011-09-02,55.910000,55.980000,54.490002,55.009998,50.824970,41300
2011-09-06,54.000000,54.759998,53.500000,54.540001,50.390732,34300
2011-09-07,55.290001,55.299999,54.630001,55.279999,51.074432,22700
2011-09-08,55.200001,56.500000,55.000000,55.270000,51.065201,58600
2011-09-09,54.919998,55.779999,54.500000,55.349998,51.139103,33000
2011-09-12,54.970001,55.759998,54.630001,55.459999,51.240738,24800
2011-09-13,55.480000,55.790001,54.250000,54.880001,50.704857,27800
2011-09-14,55.360001,56.000000,54.779999,55.630001,51.397808,32600
2011-09-15,56.150002,56.150002,55.610001,56.119999,51.850525,21500
2011-09-16,56.369999,57.099998,55.480000,55.480000,51.259220,46500
2011-09-19,55.049999,55.869999,54.240002,55.040001,50.852699,19100
2011-09-20,55.230000,55.790001,54.770000,54.770000,50.603241,21400
2011-09-21,54.919998,55.910000,54.009998,54.220001,50.095074,16400
2011-09-22,54.000000,56.209999,53.860001,55.880001,51.628784,50500
2011-09-23,55.700001,56.709999,55.000000,55.599998,51.370075,18600
2011-09-26,55.689999,56.549999,54.160000,56.340000,52.053795,16900
2011-09-27,56.939999,56.939999,55.279999,55.570000,51.342365,24100
2011-09-28,55.990002,55.990002,55.000000,55.200001,51.000515,34600
2011-09-29,55.950001,56.090000,54.139999,55.799999,51.554874,20200
2011-09-30,55.290001,56.639999,55.099998,55.459999,51.240738,18900
2011-10-03,55.169998,56.360001,52.000000,52.080002,48.117878,32500
2011-10-04,52.080002,53.459999,50.259998,52.459999,48.468983,75400
2011-10-05,52.720001,52.959999,50.990002,52.480000,48.487450,18100
2011-10-06,52.680000,53.410000,51.650002,53.279999,49.226582,20200
2011-10-07,53.720001,53.759998,51.779999,52.169998,48.201031,20700
2011-10-10,53.000000,53.889999,52.189999,53.869999,49.771687,21200
2011-10-11,53.369999,54.389999,53.320000,54.290001,50.159760,14200
2011-10-12,54.740002,56.910000,54.490002,56.580002,52.275532,21800
2011-10-13,56.500000,56.500000,55.020000,55.900002,51.647270,20800
2011-10-14,56.580002,57.740002,56.049999,57.349998,52.986958,21000
2011-10-17,57.349998,57.349998,54.369999,55.189999,50.991272,36700
2011-10-18,55.669998,57.349998,55.490002,57.090000,52.746735,29400
2011-10-19,57.279999,57.349998,55.880001,56.049999,51.785862,11700
2011-10-20,56.500000,56.880001,55.639999,55.639999,51.407043,5400
2011-10-21,56.880001,57.099998,56.049999,56.869999,52.543468,12300
2011-10-24,57.000000,57.810001,56.270000,57.799999,53.402718,48200
2011-10-25,57.369999,57.369999,55.520000,55.520000,51.296181,15300
2011-10-26,56.099998,57.139999,55.549999,56.290001,52.007591,13200
2011-10-27,57.790001,58.790001,57.090000,58.450001,54.003277,27700
2011-10-28,58.130001,58.480000,56.400002,56.619999,52.312477,21500
2011-10-31,56.459999,57.180000,55.939999,56.119999,51.850525,29500
2011-11-01,55.169998,56.000000,54.619999,55.090000,50.898888,37800
2011-11-02,55.110001,56.820000,55.110001,56.400002,52.109226,17600
2011-11-03,56.410000,57.990002,55.549999,57.599998,53.454884,16000
2011-11-04,57.389999,57.570000,56.310001,57.270000,53.148632,13700
2011-11-07,57.259998,57.349998,55.970001,56.200001,52.155632,13100
2011-11-08,56.500000,57.799999,56.250000,57.500000,53.362072,11200
2011-11-09,56.270000,56.520000,54.980000,55.000000,51.041981,24700
2011-11-10,56.009998,56.009998,53.750000,54.259998,50.355240,25300
2011-11-11,55.320000,55.320000,54.000000,54.500000,50.577961,23200
2011-11-14,54.759998,54.759998,53.939999,54.279999,50.373798,16600
2011-11-15,54.189999,55.180000,54.139999,55.090000,51.125504,17100
2011-11-16,54.480000,55.220001,54.330002,54.369999,50.457340,13600
2011-11-17,54.610001,55.150002,54.410000,54.810001,50.865658,14900
2011-11-18,54.919998,56.200001,54.910000,55.580002,51.580250,12100
